台风起始时间,台风结束时间,当前台风时间,经度,纬度,台风强度,台风等级,风速,气压,移动方向,移动速度,台风持续时间,省份,月份,台风类别,当前时间_小时,当前时间_月份,持续时间_天,已持续时间_天
2004-07-25 20:00:00,2004-08-01 02:00:00,2004-08-01 02:00:00,130.7,35.2,13,8,20,990,34,25,6.25,0,7,夏台风D,2,8,6.25,6.25
2004-08-04 20:00:00,2004-08-08 20:00:00,2004-08-06 14:00:00,168.8,29.3,14,12,35,970,14,17,4.0,0,8,夏台风A,14,8,4.0,1.75
2004-08-04 20:00:00,2004-08-08 20:00:00,2004-08-06 20:00:00,169.8,30.3,14,12,35,970,14,20,4.0,0,8,夏台风A,20,8,4.0,2.0
2004-08-04 20:00:00,2004-08-08 20:00:00,2004-08-07 08:00:00,170.6,31.6,313,11,30,980,1404,20,4.0,0,8,夏台风C,8,8,4.0,2.5
2004-08-04 20:00:00,2004-08-08 20:00:00,2004-08-08 14:00:00,172.0,36.6,13,9,23,990,4,15,4.0,0,8,夏台风D,14,8,4.0,3.75
2004-08-04 20:00:00,2004-08-08 20:00:00,2004-08-08 20:00:00,172.0,37.6,13,9,23,990,4,18,4.0,0,8,夏台风D,20,8,4.0,4.0
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-08 14:00:00,130.4,18.2,13,8,20,992,14,12,5.875000000000001,0,8,夏台风D,14,8,5.875,0.5
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-08 20:00:00,130.4,18.2,13,8,20,992,14,12,5.875000000000001,0,8,夏台风D,20,8,5.875,0.75
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-09 08:00:00,130.3,19.6,13,9,23,990,4,10,5.875000000000001,0,8,夏台风D,8,8,5.875,1.25
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-09 14:00:00,130.1,20.3,13,9,23,990,4,10,5.875000000000001,0,8,夏台风D,14,8,5.875,1.5
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-09 17:00:00,129.8,20.5,13,9,23,990,4,10,5.875000000000001,0,8,夏台风D,17,8,5.875,1.625
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-09 20:00:00,129.7,20.6,13,9,23,990,3404,11,5.875000000000001,0,8,夏台风D,20,8,5.875,1.75
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-10 02:00:00,128.8,20.9,13,9,23,990,3404,10,5.875000000000001,0,8,夏台风D,2,8,5.875,2.0
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-10 05:00:00,128.5,21.0,313,10,25,985,34,10,5.875000000000001,0,8,夏台风C,5,8,5.875,2.125
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-10 08:00:00,128.0,21.2,313,10,28,985,34,11,5.875000000000001,0,8,夏台风C,8,8,5.875,2.25
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-10 11:00:00,128.0,21.6,313,10,28,985,34,11,5.875000000000001,0,8,夏台风C,11,8,5.875,2.375
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-10 14:00:00,128.1,22.0,313,11,30,980,34,10,5.875000000000001,0,8,夏台风C,14,8,5.875,2.5
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-11 02:00:00,126.9,22.8,14,12,33,975,34,10,5.875000000000001,0,8,夏台风A,2,8,5.875,3.0
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-11 08:00:00,126.3,23.2,14,12,33,975,34,17,5.875000000000001,0,8,夏台风A,8,8,5.875,3.25
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-11 17:00:00,125.3,24.2,14,12,35,970,34,17,5.875000000000001,0,8,夏台风A,17,8,5.875,3.625
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-11 20:00:00,125.0,24.5,14,13,40,955,34,17,5.875000000000001,0,8,夏台风A,20,8,5.875,3.75
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-12 02:00:00,124.4,25.4,314,14,45,950,34,19,5.875000000000001,0,8,夏台风B,2,8,5.875,4.0
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-12 08:00:00,123.7,26.4,314,14,45,950,34,20,5.875000000000001,0,8,夏台风B,8,8,5.875,4.25
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-12 14:00:00,122.6,27.2,314,14,45,950,34,17,5.875000000000001,0,8,夏台风B,14,8,5.875,4.5
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-12 17:00:00,122.1,27.8,314,14,45,950,34,25,5.875000000000001,0,8,夏台风B,17,8,5.875,4.625
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-12 20:00:00,121.6,28.3,314,14,45,950,34,15,5.875000000000001,33,8,夏台风B,20,8,5.875,4.75
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-13 02:00:00,120.0,28.4,313,11,30,975,3403,16,5.875000000000001,33,8,夏台风C,2,8,5.875,5.0
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-13 05:00:00,119.2,28.8,313,10,28,980,3403,17,5.875000000000001,33,8,夏台风C,5,8,5.875,5.125
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-13 14:00:00,117.5,29.1,13,8,18,992,3403,18,5.875000000000001,36,8,夏台风D,14,8,5.875,5.5
2004-08-08 02:00:00,2004-08-13 23:00:00,2004-08-13 20:00:00,116.7,28.8,12,7,16,994,3,13,5.875000000000001,0,8,夏台风D,20,8,5.875,5.75
2004-08-11 08:00:00,2004-08-14 03:00:00,2004-08-11 08:00:00,158.5,26.8,13,8,18,998,1404,36,2.791666666666667,0,8,夏台风D,8,8,2.7916666666666665,0.0
2004-08-11 08:00:00,2004-08-14 03:00:00,2004-08-11 14:00:00,159.8,27.8,13,8,18,998,14,33,2.791666666666667,0,8,夏台风D,14,8,2.7916666666666665,0.25
2004-08-11 08:00:00,2004-08-14 03:00:00,2004-08-11 20:00:00,160.8,29.4,13,8,18,998,14,41,2.791666666666667,0,8,夏台风D,20,8,2.7916666666666665,0.5
2004-08-11 08:00:00,2004-08-14 03:00:00,2004-08-12 08:00:00,163.2,31.7,13,8,20,995,14,36,2.791666666666667,0,8,夏台风D,8,8,2.7916666666666665,1.0
2004-08-11 08:00:00,2004-08-14 03:00:00,2004-08-12 14:00:00,164.7,32.3,13,8,20,995,1401,37,2.791666666666667,0,8,夏台风D,14,8,2.7916666666666665,1.25
2004-08-11 08:00:00,2004-08-14 03:00:00,2004-08-12 20:00:00,166.6,32.7,13,8,20,995,0,37,2.791666666666667,0,8,夏台风D,20,8,2.7916666666666665,1.5
2004-08-11 08:00:00,2004-08-14 03:00:00,2004-08-13 02:00:00,168.8,33.3,13,8,20,995,14,45,2.791666666666667,0,8,夏台风D,2,8,2.7916666666666665,1.75
2004-08-11 08:00:00,2004-08-14 03:00:00,2004-08-13 14:00:00,173.3,34.8,13,8,20,995,14,37,2.791666666666667,0,8,夏台风D,14,8,2.7916666666666665,2.25
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-15 14:00:00,135.5,18.0,12,6,12,998,34,25,5.416666666666667,0,8,夏台风D,14,8,5.416666666666667,0.25
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-15 20:00:00,133.3,18.7,12,6,12,998,34,30,5.416666666666667,0,8,夏台风D,20,8,5.416666666666667,0.5
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-16 02:00:00,131.8,19.4,12,6,12,998,34,30,5.416666666666667,0,8,夏台风D,2,8,5.416666666666667,0.75
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-16 18:00:00,129.9,18.9,13,8,18,992,343,20,5.416666666666667,0,8,夏台风D,18,8,5.416666666666667,1.4166666666666667
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-16 20:00:00,129.5,19.7,13,8,18,992,34,25,5.416666666666667,0,8,夏台风D,20,8,5.416666666666667,1.5
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-16 21:00:00,129.6,19.7,13,8,18,992,43,25,5.416666666666667,0,8,夏台风D,21,8,5.416666666666667,1.5416666666666667
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 00:00:00,129.0,20.1,13,8,18,992,43,25,5.416666666666667,0,8,夏台风D,0,8,5.416666666666667,1.6666666666666667
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 02:00:00,128.8,21.1,13,8,18,992,34,25,5.416666666666667,0,8,夏台风D,2,8,5.416666666666667,1.75
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 03:00:00,128.8,21.2,13,8,18,992,443,30,5.416666666666667,0,8,夏台风D,3,8,5.416666666666667,1.7916666666666667
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 06:00:00,128.2,22.4,13,8,20,990,443,45,5.416666666666667,0,8,夏台风D,6,8,5.416666666666667,1.9166666666666667
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 09:00:00,127.8,23.0,13,8,20,990,443,35,5.416666666666667,0,8,夏台风D,9,8,5.416666666666667,2.0416666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 12:00:00,127.4,24.0,13,8,20,990,443,30,5.416666666666667,0,8,夏台风D,12,8,5.416666666666667,2.1666666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 13:00:00,127.3,24.2,13,8,20,990,443,35,5.416666666666667,0,8,夏台风D,13,8,5.416666666666667,2.2083333333333335
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 14:00:00,127.4,24.4,13,8,20,990,4,30,5.416666666666667,0,8,夏台风D,14,8,5.416666666666667,2.25
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 15:00:00,126.9,25.1,13,9,23,985,443,40,5.416666666666667,0,8,夏台风D,15,8,5.416666666666667,2.2916666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 18:00:00,126.5,25.8,313,10,25,980,443,35,5.416666666666667,0,8,夏台风C,18,8,5.416666666666667,2.4166666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 19:00:00,126.5,26.4,313,10,25,980,443,45,5.416666666666667,0,8,夏台风C,19,8,5.416666666666667,2.4583333333333335
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 21:00:00,126.3,26.8,313,10,25,980,443,35,5.416666666666667,0,8,夏台风C,21,8,5.416666666666667,2.5416666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-17 22:00:00,126.0,27.1,313,10,25,980,443,35,5.416666666666667,0,8,夏台风C,22,8,5.416666666666667,2.5833333333333335
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 00:00:00,125.9,27.4,313,10,25,980,443,30,5.416666666666667,0,8,夏台风C,0,8,5.416666666666667,2.6666666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 03:00:00,125.6,27.6,313,11,30,975,43,20,5.416666666666667,0,8,夏台风C,3,8,5.416666666666667,2.7916666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 06:00:00,125.5,28.2,313,11,30,975,443,15,5.416666666666667,0,8,夏台风C,6,8,5.416666666666667,2.9166666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 09:00:00,125.3,28.4,14,12,35,970,443,15,5.416666666666667,0,8,夏台风A,9,8,5.416666666666667,3.0416666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 12:00:00,125.2,29.1,14,12,35,970,443,15,5.416666666666667,0,8,夏台风A,12,8,5.416666666666667,3.1666666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 15:00:00,125.4,30.0,14,12,35,970,4,30,5.416666666666667,0,8,夏台风A,15,8,5.416666666666667,3.2916666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 16:00:00,125.5,30.2,14,12,35,970,4,30,5.416666666666667,0,8,夏台风A,16,8,5.416666666666667,3.3333333333333335
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 17:00:00,125.5,30.4,14,12,35,970,4,30,5.416666666666667,0,8,夏台风A,17,8,5.416666666666667,3.375
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 18:00:00,125.5,30.5,14,12,35,970,4,25,5.416666666666667,0,8,夏台风A,18,8,5.416666666666667,3.4166666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 19:00:00,125.8,30.7,14,12,35,970,441,20,5.416666666666667,0,8,夏台风A,19,8,5.416666666666667,3.4583333333333335
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 20:00:00,126.2,31.0,14,12,35,970,441,25,5.416666666666667,0,8,夏台风A,20,8,5.416666666666667,3.5
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 22:00:00,126.5,31.4,14,12,35,970,41,25,5.416666666666667,0,8,夏台风A,22,8,5.416666666666667,3.5833333333333335
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-18 23:00:00,126.8,31.7,14,12,35,970,41,30,5.416666666666667,0,8,夏台风A,23,8,5.416666666666667,3.625
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 00:00:00,127.0,32.0,14,12,35,970,41,30,5.416666666666667,0,8,夏台风A,0,8,5.416666666666667,3.6666666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 01:00:00,127.2,32.3,14,12,35,970,41,35,5.416666666666667,0,8,夏台风A,1,8,5.416666666666667,3.7083333333333335
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 02:00:00,127.4,32.6,14,12,35,970,41,35,5.416666666666667,0,8,夏台风A,2,8,5.416666666666667,3.75
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 03:00:00,127.8,33.1,313,11,30,975,41,40,5.416666666666667,0,8,夏台风C,3,8,5.416666666666667,3.7916666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 04:00:00,128.2,33.7,313,11,30,975,41,50,5.416666666666667,0,8,夏台风C,4,8,5.416666666666667,3.8333333333333335
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 05:00:00,128.5,34.1,313,11,30,975,441,50,5.416666666666667,0,8,夏台风C,5,8,5.416666666666667,3.875
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 06:00:00,128.7,34.4,313,11,30,975,441,50,5.416666666666667,0,8,夏台风C,6,8,5.416666666666667,3.9166666666666665
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 07:00:00,129.0,34.8,313,11,30,975,441,50,5.416666666666667,0,8,夏台风C,7,8,5.416666666666667,3.9583333333333335
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 08:00:00,129.4,35.2,313,11,30,975,441,55,5.416666666666667,0,8,夏台风C,8,8,5.416666666666667,4.0
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 09:00:00,129.7,35.6,14,12,35,970,441,55,5.416666666666667,0,8,夏台风A,9,8,5.416666666666667,4.041666666666667
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 10:00:00,130.0,36.0,14,12,35,970,441,55,5.416666666666667,0,8,夏台风A,10,8,5.416666666666667,4.083333333333333
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 11:00:00,130.2,36.3,14,12,35,970,441,55,5.416666666666667,0,8,夏台风A,11,8,5.416666666666667,4.125
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 12:00:00,130.8,36.5,14,12,35,970,41,55,5.416666666666667,0,8,夏台风A,12,8,5.416666666666667,4.166666666666667
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 13:00:00,131.2,36.8,14,12,35,970,41,55,5.416666666666667,0,8,夏台风A,13,8,5.416666666666667,4.208333333333333
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 14:00:00,131.8,37.2,14,12,35,970,41,55,5.416666666666667,0,8,夏台风A,14,8,5.416666666666667,4.25
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 15:00:00,132.6,37.7,14,12,35,970,41,55,5.416666666666667,0,8,夏台风A,15,8,5.416666666666667,4.291666666666667
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 16:00:00,133.1,38.1,14,12,35,970,41,55,5.416666666666667,0,8,夏台风A,16,8,5.416666666666667,4.333333333333333
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-19 20:00:00,136.0,39.9,313,11,30,975,141,50,5.416666666666667,0,8,夏台风C,20,8,5.416666666666667,4.5
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-20 02:00:00,139.1,40.6,313,10,28,979,141,50,5.416666666666667,0,8,夏台风C,2,8,5.416666666666667,4.75
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-20 08:00:00,141.4,41.1,313,10,28,980,141,40,5.416666666666667,0,8,夏台风C,8,8,5.416666666666667,5.0
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-20 16:00:00,146.3,41.6,313,10,25,985,1,55,5.416666666666667,0,8,夏台风C,16,8,5.416666666666667,5.333333333333333
2004-08-15 08:00:00,2004-08-20 18:00:00,2004-08-20 17:00:00,146.9,41.7,313,10,25,985,1,55,5.416666666666667,0,8,夏台风C,17,8,5.416666666666667,5.375
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-20 14:00:00,157.0,13.8,13,8,20,990,3,20,11.25,0,8,夏台风D,14,8,11.25,0.0
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-20 15:00:00,156.9,14.1,13,9,23,990,443,15,11.25,0,8,夏台风D,15,8,11.25,0.041666666666666664
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-20 18:00:00,156.2,14.2,13,9,23,990,343,20,11.25,0,8,夏台风D,18,8,11.25,0.16666666666666666
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-20 21:00:00,155.4,14.4,313,10,25,985,3,25,11.25,0,8,夏台风C,21,8,11.25,0.2916666666666667
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-21 00:00:00,154.6,14.5,313,10,25,985,3,30,11.25,0,8,夏台风C,0,8,11.25,0.4166666666666667
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-21 03:00:00,154.2,14.5,313,10,25,985,3,20,11.25,0,8,夏台风C,3,8,11.25,0.5416666666666666
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-21 06:00:00,153.7,14.5,313,10,25,985,3,15,11.25,0,8,夏台风C,6,8,11.25,0.6666666666666666
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-21 09:00:00,152.8,14.5,313,10,25,985,3,25,11.25,0,8,夏台风C,9,8,11.25,0.7916666666666666
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-21 12:00:00,152.3,14.5,313,10,25,985,3,25,11.25,0,8,夏台风C,12,8,11.25,0.9166666666666666
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-21 15:00:00,151.8,14.5,313,10,25,985,3,15,11.25,0,8,夏台风C,15,8,11.25,1.0416666666666667
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-21 18:00:00,150.8,14.2,313,10,25,985,3,20,11.25,0,8,夏台风C,18,8,11.25,1.1666666666666667
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-21 20:00:00,150.4,14.5,313,11,30,975,343,23,11.25,0,8,夏台风C,20,8,11.25,1.25
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-21 21:00:00,150.1,14.2,313,11,30,975,3,30,11.25,0,8,夏台风C,21,8,11.25,1.2916666666666667
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 00:00:00,149.4,14.3,313,11,30,975,3,25,11.25,0,8,夏台风C,0,8,11.25,1.4166666666666667
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 02:00:00,148.6,14.4,14,13,38,960,343,22,11.25,0,8,夏台风A,2,8,11.25,1.5
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 03:00:00,148.5,14.3,14,13,40,960,3,30,11.25,0,8,夏台风A,3,8,11.25,1.5416666666666667
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 06:00:00,147.7,14.2,14,13,40,960,3,30,11.25,0,8,夏台风A,6,8,11.25,1.6666666666666667
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 08:00:00,147.6,14.1,14,13,38,960,343,21,11.25,0,8,夏台风A,8,8,11.25,1.75
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 09:00:00,147.6,14.1,14,13,40,960,3,15,11.25,0,8,夏台风A,9,8,11.25,1.7916666666666667
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 12:00:00,147.1,14.1,14,13,40,960,3,9,11.25,0,8,夏台风A,12,8,11.25,1.9166666666666667
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 14:00:00,146.3,14.3,14,13,40,955,343,21,11.25,0,8,夏台风A,14,8,11.25,2.0
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 15:00:00,146.4,14.4,14,13,40,950,3,20,11.25,0,8,夏台风A,15,8,11.25,2.0416666666666665
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 18:00:00,145.7,14.3,314,14,45,945,3,25,11.25,0,8,夏台风B,18,8,11.25,2.1666666666666665
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 20:00:00,145.5,14.4,314,14,45,940,343,21,11.25,0,8,夏台风B,20,8,11.25,2.25
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-22 21:00:00,145.6,14.4,314,15,50,930,3,15,11.25,0,8,夏台风B,21,8,11.25,2.2916666666666665
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-23 00:00:00,145.2,14.4,314,15,50,930,3,10,11.25,0,8,夏台风B,0,8,11.25,2.4166666666666665
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-23 02:00:00,144.8,14.9,314,16,51,925,343,22,11.25,0,8,夏台风B,2,8,11.25,2.5
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-23 03:00:00,144.8,14.9,314,16,55,920,343,15,11.25,0,8,夏台风B,3,8,11.25,2.5416666666666665
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-23 06:00:00,144.1,15.1,314,16,55,920,343,25,11.25,0,8,夏台风B,6,8,11.25,2.6666666666666665
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-23 09:00:00,143.6,15.2,314,16,55,920,3,20,11.25,0,8,夏台风B,9,8,11.25,2.7916666666666665
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-23 12:00:00,143.1,15.4,314,16,55,920,343,20,11.25,0,8,夏台风B,12,8,11.25,2.9166666666666665
2004-08-20 14:00:00,2004-08-31 20:00:00,2004-08-23 15:00:00,142.9,15.5,314,16,55,915,343,15,11.25,0,8,夏台风B,15,8,11.25,3.0416666666666665
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-20 14:00:00,136.2,15.2,13,9,23,995,34,15,6.125,0,8,夏台风D,14,8,6.125,0.25
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-21 08:00:00,134.0,17.5,313,10,25,985,34,16,6.125,0,8,夏台风C,8,8,6.125,1.0
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-21 14:00:00,132.9,18.2,313,11,30,980,34,18,6.125,0,8,夏台风C,14,8,6.125,1.25
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-21 20:00:00,131.9,19.1,14,12,33,980,34,18,6.125,0,8,夏台风A,20,8,6.125,1.5
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-22 02:00:00,130.8,19.7,14,12,35,975,34,17,6.125,0,8,夏台风A,2,8,6.125,1.75
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-22 05:00:00,130.1,20.1,14,12,35,975,3,25,6.125,0,8,夏台风A,5,8,6.125,1.875
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-22 08:00:00,129.8,20.2,14,12,35,975,34,17,6.125,0,8,夏台风A,8,8,6.125,2.0
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-22 11:00:00,129.5,20.4,14,12,35,975,43,15,6.125,0,8,夏台风A,11,8,6.125,2.125
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-22 14:00:00,128.9,20.7,14,12,35,975,43,20,6.125,0,8,夏台风A,14,8,6.125,2.25
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-22 17:00:00,128.3,21.3,14,12,35,970,343,20,6.125,0,8,夏台风A,17,8,6.125,2.375
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-22 20:00:00,128.0,21.4,14,12,35,975,43,25,6.125,0,8,夏台风A,20,8,6.125,2.5
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-23 02:00:00,127.1,22.3,14,12,35,970,43,20,6.125,0,8,夏台风A,2,8,6.125,2.75
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-23 05:00:00,126.6,22.7,14,12,35,970,43,15,6.125,0,8,夏台风A,5,8,6.125,2.875
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-23 08:00:00,126.3,22.9,14,12,35,970,43,20,6.125,0,8,夏台风A,8,8,6.125,3.0
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-23 11:00:00,125.7,23.2,14,12,35,970,343,20,6.125,0,8,夏台风A,11,8,6.125,3.125
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-23 14:00:00,125.5,23.5,14,13,40,970,343,20,6.125,0,8,夏台风A,14,8,6.125,3.25
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-24 14:00:00,123.5,25.2,14,13,40,960,343,14,6.125,0,8,夏台风A,14,8,6.125,4.25
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-24 17:00:00,123.4,25.4,14,13,40,960,343,14,6.125,0,8,夏台风A,17,8,6.125,4.375
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-24 20:00:00,123.1,25.4,14,13,40,960,343,14,6.125,0,8,夏台风A,20,8,6.125,4.5
2004-08-20 08:00:00,2004-08-26 11:00:00,2004-08-25 08:00:00,121.5,25.4,14,13,40,960,3,16,6.125,0,8,夏台风A,8,8,6.125,5.0
2004-09-11 14:00:00,2004-09-13 17:00:00,2004-09-11 14:00:00,121.5,23.0,12,7,15,1000,4,10,2.125,0,9,秋台风D,14,9,2.125,0.0
2004-09-11 14:00:00,2004-09-13 17:00:00,2004-09-11 20:00:00,121.9,23.3,12,7,15,1000,1404,10,2.125,0,9,秋台风D,20,9,2.125,0.25
2004-09-11 14:00:00,2004-09-13 17:00:00,2004-09-12 02:00:00,122.2,24.4,13,8,18,998,4,10,2.125,0,9,秋台风D,2,9,2.125,0.5
2004-09-11 14:00:00,2004-09-13 17:00:00,2004-09-12 05:00:00,122.2,24.9,13,8,18,998,4,15,2.125,0,9,秋台风D,5,9,2.125,0.625
2004-09-11 14:00:00,2004-09-13 17:00:00,2004-09-12 08:00:00,122.0,25.2,13,8,18,998,403,10,2.125,0,9,秋台风D,8,9,2.125,0.75
2004-09-11 14:00:00,2004-09-13 17:00:00,2004-09-12 11:00:00,121.9,25.5,13,8,18,998,4,10,2.125,0,9,秋台风D,11,9,2.125,0.875
2005-08-20 20:00:00,2005-08-27 08:00:00,2005-08-20 20:00:00,141.4,21.3,13,9,23,990,34,10,6.5,0,8,夏台风D,20,8,6.5,0.0
2005-08-20 20:00:00,2005-08-27 08:00:00,2005-08-21 02:00:00,141.3,21.7,313,10,25,985,344,10,6.5,0,8,夏台风C,2,8,6.5,0.25
